x-axis,IN,OUT
-17.65000E+00,-1.29102E+00,+17.58E-03
-17.60000E+00,-1.24219E+00,+17.58E-03
-17.55000E+00,-1.19336E+00,+7.81E-03
-17.50000E+00,-1.15430E+00,+7.81E-03
-17.45000E+00,-1.10547E+00,-1.95E-03
-17.40000E+00,-1.06641E+00,-1.95E-03
-17.35000E+00,-1.01758E+00,-11.72E-03
-17.30000E+00,-968.75E-03,-11.72E-03
-17.25000E+00,-919.92E-03,-21.48E-03
-17.20000E+00,-880.86E-03,-21.48E-03
-17.15000E+00,-822.27E-03,-31.25E-03
-17.10000E+00,-773.44E-03,-31.25E-03
-17.05000E+00,-724.61E-03,-41.02E-03
-17.00000E+00,-685.55E-03,-41.02E-03
-16.95000E+00,-636.72E-03,-41.02E-03
-16.90000E+00,-587.89E-03,-50.78E-03
-16.85000E+00,-539.06E-03,-50.78E-03
-16.80000E+00,-490.23E-03,-60.55E-03
-16.75000E+00,-441.41E-03,-60.55E-03
-16.70000E+00,-382.81E-03,-70.31E-03
-16.65000E+00,-333.98E-03,-70.31E-03
-16.60000E+00,-275.39E-03,-70.31E-03
-16.55000E+00,-226.56E-03,-80.08E-03
-16.50000E+00,-177.73E-03,-80.08E-03
-16.45000E+00,-128.91E-03,-89.84E-03
-16.40000E+00,-80.08E-03,-89.84E-03
-16.35000E+00,-41.02E-03,-99.61E-03
-16.30000E+00,+7.81E-03,-99.61E-03
-16.25000E+00,+56.64E-03,-99.61E-03
-16.20000E+00,+115.23E-03,-109.37E-03
-16.15000E+00,+164.06E-03,-109.38E-03
-16.10000E+00,+212.89E-03,-119.14E-03
-16.05000E+00,+261.72E-03,-119.14E-03
-16.00000E+00,+310.55E-03,-128.91E-03
-15.95000E+00,+359.37E-03,-128.91E-03
-15.90000E+00,+417.97E-03,-138.67E-03
-15.85000E+00,+457.03E-03,-138.67E-03
-15.80000E+00,+505.86E-03,-148.44E-03
-15.75000E+00,+554.69E-03,-158.20E-03
-15.70000E+00,+603.52E-03,-158.20E-03
-15.65000E+00,+652.34E-03,-167.97E-03
-15.60000E+00,+701.17E-03,-167.97E-03
-15.55000E+00,+750.00E-03,-177.73E-03
-15.50000E+00,+798.83E-03,-177.73E-03
-15.45000E+00,+847.66E-03,-187.50E-03
-15.40000E+00,+896.48E-03,-187.50E-03
-15.35000E+00,+955.08E-03,-197.27E-03
-15.30000E+00,+1.00391E+00,-197.27E-03
-15.25000E+00,+1.05273E+00,-207.03E-03
-15.20000E+00,+1.10156E+00,-207.03E-03
-15.15000E+00,+1.15039E+00,-216.80E-03
-15.10000E+00,+1.18945E+00,-216.80E-03
-15.05000E+00,+1.23828E+00,-226.56E-03
-15.00000E+00,+1.27734E+00,-226.56E-03
-14.95000E+00,+1.32617E+00,-236.33E-03
-14.90000E+00,+1.37500E+00,-236.33E-03
-14.85000E+00,+1.42383E+00,-246.09E-03
-14.80000E+00,+1.46289E+00,-246.09E-03
-14.75000E+00,+1.51172E+00,-255.86E-03
-14.70000E+00,+1.55078E+00,-255.86E-03
-14.65000E+00,+1.59961E+00,-265.62E-03
-14.60000E+00,+1.64844E+00,-265.63E-03
-14.55000E+00,+1.69727E+00,-275.39E-03
-14.50000E+00,+1.74609E+00,-275.39E-03
-14.45000E+00,+1.79492E+00,-285.16E-03
-14.40000E+00,+1.84375E+00,-285.16E-03
-14.35000E+00,+1.89258E+00,-294.92E-03
-14.30000E+00,+1.94141E+00,-294.92E-03
-14.25000E+00,+1.99023E+00,-304.69E-03
-14.20000E+00,+2.03906E+00,-304.69E-03
-14.15000E+00,+2.08789E+00,-314.45E-03
-14.10000E+00,+2.13672E+00,-314.45E-03
-14.05000E+00,+2.18555E+00,-324.22E-03
-14.00000E+00,+2.23437E+00,-324.22E-03
-13.95000E+00,+2.28320E+00,-333.98E-03
-13.90000E+00,+2.33203E+00,-333.98E-03
-13.85000E+00,+2.38086E+00,-343.75E-03
-13.80000E+00,+2.43945E+00,-343.75E-03
-13.75000E+00,+2.48828E+00,-353.52E-03
-13.70000E+00,+2.53711E+00,-353.52E-03
-13.65000E+00,+2.58594E+00,-353.52E-03
-13.60000E+00,+2.63477E+00,-363.28E-03
-13.55000E+00,+2.67383E+00,-363.28E-03
-13.50000E+00,+2.72266E+00,-373.05E-03
-13.45000E+00,+2.78125E+00,-373.05E-03
-13.40000E+00,+2.83008E+00,-382.81E-03
-13.35000E+00,+2.87891E+00,-382.81E-03
-13.30000E+00,+2.91797E+00,-392.58E-03
-13.25000E+00,+2.96680E+00,-392.58E-03
-13.20000E+00,+3.01562E+00,-402.34E-03
-13.15000E+00,+3.07422E+00,-402.34E-03
-13.10000E+00,+3.12305E+00,-402.34E-03
-13.05000E+00,+3.17187E+00,-412.11E-03
-13.00000E+00,+3.22070E+00,-412.11E-03
-12.95000E+00,+3.27930E+00,-421.87E-03
-12.90000E+00,+3.32812E+00,-421.88E-03
-12.85000E+00,+3.38672E+00,-431.64E-03
-12.80000E+00,+3.43555E+00,-431.64E-03
-12.75000E+00,+3.48437E+00,-441.41E-03
-12.70000E+00,+3.53320E+00,-441.41E-03
-12.65000E+00,+3.58203E+00,-451.17E-03
-12.60000E+00,+3.63086E+00,-451.17E-03
-12.55000E+00,+3.67969E+00,-451.17E-03
-12.50000E+00,+3.72852E+00,-460.94E-03
-12.45000E+00,+3.78711E+00,-470.70E-03
-12.40000E+00,+3.83594E+00,-470.70E-03
-12.35000E+00,+3.88477E+00,-470.70E-03
-12.30000E+00,+3.93359E+00,-480.47E-03
-12.25000E+00,+3.98242E+00,-480.47E-03
-12.20000E+00,+4.03125E+00,-490.23E-03
-12.15000E+00,+4.08008E+00,-490.23E-03
-12.10000E+00,+4.12891E+00,-500.00E-03
-12.05000E+00,+4.17773E+00,-500.00E-03
-12.00000E+00,+4.22656E+00,-509.77E-03
-11.95000E+00,+4.27539E+00,-509.77E-03
-11.90000E+00,+4.33398E+00,-509.77E-03
-11.85000E+00,+4.38281E+00,-519.53E-03
-11.80000E+00,+4.43164E+00,-519.53E-03
-11.75000E+00,+4.48047E+00,-529.30E-03
-11.70000E+00,+4.52930E+00,-529.30E-03
-11.65000E+00,+4.57812E+00,-539.06E-03
-11.60000E+00,+4.62695E+00,-539.06E-03
-11.55000E+00,+4.67578E+00,-548.83E-03
-11.50000E+00,+4.71484E+00,-548.83E-03
-11.45000E+00,+4.76367E+00,-558.59E-03
-11.40000E+00,+4.81250E+00,-558.59E-03
-11.35000E+00,+4.86133E+00,-568.36E-03
-11.30000E+00,+4.91016E+00,-568.36E-03
-11.25000E+00,+4.95898E+00,-578.12E-03
-11.20000E+00,+5.00781E+00,-578.13E-03
-11.15000E+00,+5.05664E+00,-587.89E-03
-11.10000E+00,+5.09570E+00,-587.89E-03
-11.05000E+00,+5.14453E+00,-597.66E-03
-11.00000E+00,+5.19336E+00,-597.66E-03
-10.95000E+00,+5.25195E+00,-607.42E-03
-10.90000E+00,+5.30078E+00,-607.42E-03
-10.85000E+00,+5.34961E+00,-617.19E-03
-10.80000E+00,+5.39844E+00,-617.19E-03
-10.75000E+00,+5.43750E+00,-626.95E-03
-10.70000E+00,+5.48633E+00,-626.95E-03
-10.65000E+00,+5.53516E+00,-636.72E-03
-10.60000E+00,+5.58398E+00,-636.72E-03
-10.55000E+00,+5.63281E+00,-646.48E-03
-10.50000E+00,+5.69141E+00,-646.48E-03
-10.45000E+00,+5.74023E+00,-646.48E-03
-10.40000E+00,+5.78906E+00,-656.25E-03
-10.35000E+00,+5.83789E+00,-656.25E-03
-10.30000E+00,+5.87695E+00,-666.02E-03
-10.25000E+00,+5.91602E+00,-666.02E-03
-10.20000E+00,+5.97461E+00,-675.78E-03
-10.15000E+00,+6.02344E+00,-675.78E-03
-10.10000E+00,+6.07227E+00,-685.55E-03
-10.05000E+00,+6.12109E+00,-685.55E-03
-10.00000E+00,+6.16992E+00,-695.31E-03
-9.95000E+00,+6.21875E+00,-695.31E-03
-9.90000E+00,+6.26758E+00,-705.08E-03
-9.85000E+00,+6.31641E+00,-705.08E-03
-9.80000E+00,+6.35547E+00,-714.84E-03
-9.75000E+00,+6.40430E+00,-714.84E-03
-9.70000E+00,+6.44336E+00,-724.61E-03
-9.65000E+00,+6.49219E+00,-724.61E-03
-9.60000E+00,+6.54102E+00,-734.37E-03
-9.55000E+00,+6.58984E+00,-734.38E-03
-9.50000E+00,+6.63867E+00,-744.14E-03
-9.45000E+00,+6.67773E+00,-744.14E-03
-9.40000E+00,+6.72656E+00,-753.91E-03
-9.35000E+00,+6.74609E+00,-753.91E-03
-9.30000E+00,+6.70703E+00,-744.14E-03
-9.25000E+00,+6.65820E+00,-744.14E-03
-9.20000E+00,+6.60938E+00,-734.38E-03
-9.15000E+00,+6.56055E+00,-734.38E-03
-9.10000E+00,+6.52148E+00,-724.61E-03
-9.05000E+00,+6.47266E+00,-724.61E-03
-9.00000E+00,+6.42383E+00,-714.84E-03
-8.95000E+00,+6.38477E+00,-714.84E-03
-8.90000E+00,+6.33594E+00,-705.08E-03
-8.85000E+00,+6.29688E+00,-705.08E-03
-8.80000E+00,+6.23828E+00,-695.31E-03
-8.75000E+00,+6.18945E+00,-695.31E-03
-8.70000E+00,+6.14063E+00,-685.55E-03
-8.65000E+00,+6.09180E+00,-685.55E-03
-8.60000E+00,+6.04297E+00,-685.55E-03
-8.55000E+00,+5.99414E+00,-675.78E-03
-8.50000E+00,+5.94531E+00,-675.78E-03
-8.45000E+00,+5.89648E+00,-666.02E-03
-8.40000E+00,+5.85742E+00,-666.02E-03
-8.35000E+00,+5.81836E+00,-656.25E-03
-8.30000E+00,+5.75977E+00,-656.25E-03
-8.25000E+00,+5.71094E+00,-646.48E-03
-8.20000E+00,+5.66211E+00,-646.48E-03
-8.15000E+00,+5.60352E+00,-636.72E-03
-8.10000E+00,+5.56445E+00,-636.72E-03
-8.05000E+00,+5.51563E+00,-626.95E-03
-8.00000E+00,+5.46680E+00,-626.95E-03
-7.95000E+00,+5.41797E+00,-617.19E-03
-7.90000E+00,+5.36914E+00,-617.19E-03
-7.85000E+00,+5.32031E+00,-607.42E-03
-7.80000E+00,+5.27148E+00,-607.42E-03
-7.75000E+00,+5.22266E+00,-597.66E-03
-7.70000E+00,+5.17383E+00,-597.66E-03
-7.65000E+00,+5.12500E+00,-587.89E-03
-7.60000E+00,+5.07617E+00,-587.89E-03
-7.55000E+00,+5.02734E+00,-578.13E-03
-7.50000E+00,+4.97852E+00,-578.13E-03
-7.45000E+00,+4.93945E+00,-568.36E-03
-7.40000E+00,+4.89063E+00,-568.36E-03
-7.35000E+00,+4.84180E+00,-558.59E-03
-7.30000E+00,+4.78320E+00,-558.59E-03
-7.25000E+00,+4.73438E+00,-548.83E-03
-7.20000E+00,+4.69531E+00,-548.83E-03
-7.15000E+00,+4.64648E+00,-548.83E-03
-7.10000E+00,+4.60742E+00,-539.06E-03
-7.05000E+00,+4.55859E+00,-539.06E-03
-7.00000E+00,+4.50977E+00,-529.30E-03
-6.95000E+00,+4.46094E+00,-529.30E-03
-6.90000E+00,+4.41211E+00,-519.53E-03
-6.85000E+00,+4.36328E+00,-519.53E-03
-6.80000E+00,+4.30469E+00,-509.77E-03
-6.75000E+00,+4.25586E+00,-509.77E-03
-6.70000E+00,+4.19727E+00,-500.00E-03
-6.65000E+00,+4.14844E+00,-500.00E-03
-6.60000E+00,+4.09961E+00,-490.23E-03
-6.55000E+00,+4.05078E+00,-490.23E-03
-6.50000E+00,+4.00195E+00,-480.47E-03
-6.45000E+00,+3.95313E+00,-480.47E-03
-6.40000E+00,+3.90430E+00,-470.70E-03
-6.35000E+00,+3.85547E+00,-470.70E-03
-6.30000E+00,+3.80664E+00,-460.94E-03
-6.25000E+00,+3.75781E+00,-460.94E-03
-6.20000E+00,+3.70898E+00,-460.94E-03
-6.15000E+00,+3.66016E+00,-451.17E-03
-6.10000E+00,+3.61133E+00,-451.17E-03
-6.05000E+00,+3.56250E+00,-441.41E-03
-6.00000E+00,+3.51367E+00,-441.41E-03
-5.95000E+00,+3.46484E+00,-431.64E-03
-5.90000E+00,+3.40625E+00,-431.64E-03
-5.85000E+00,+3.35742E+00,-431.64E-03
-5.80000E+00,+3.30859E+00,-421.88E-03
-5.75000E+00,+3.25000E+00,-421.88E-03
-5.70000E+00,+3.20117E+00,-412.11E-03
-5.65000E+00,+3.15234E+00,-412.11E-03
-5.60000E+00,+3.10352E+00,-402.34E-03
-5.55000E+00,+3.05469E+00,-402.34E-03
-5.50000E+00,+2.99609E+00,-392.58E-03
-5.45000E+00,+2.94727E+00,-392.58E-03
-5.40000E+00,+2.89844E+00,-392.58E-03
-5.35000E+00,+2.85938E+00,-382.81E-03
-5.30000E+00,+2.81055E+00,-382.81E-03
-5.25000E+00,+2.75195E+00,-373.05E-03
-5.20000E+00,+2.70313E+00,-373.05E-03
-5.15000E+00,+2.65430E+00,-363.28E-03
-5.10000E+00,+2.61523E+00,-363.28E-03
-5.05000E+00,+2.56641E+00,-353.52E-03
-5.00000E+00,+2.51758E+00,-353.52E-03
-4.95000E+00,+2.46875E+00,-343.75E-03
-4.90000E+00,+2.41016E+00,-343.75E-03
-4.85000E+00,+2.36133E+00,-333.98E-03
-4.80000E+00,+2.31250E+00,-333.98E-03
-4.75000E+00,+2.26367E+00,-324.22E-03
-4.70000E+00,+2.21484E+00,-324.22E-03
-4.65000E+00,+2.16602E+00,-314.45E-03
-4.60000E+00,+2.11719E+00,-314.45E-03
-4.55000E+00,+2.05859E+00,-314.45E-03
-4.50000E+00,+2.01953E+00,-304.69E-03
-4.45000E+00,+1.97070E+00,-294.92E-03
-4.40000E+00,+1.92188E+00,-294.92E-03
-4.35000E+00,+1.87305E+00,-285.16E-03
-4.30000E+00,+1.82422E+00,-285.16E-03
-4.25000E+00,+1.77539E+00,-275.39E-03
-4.20000E+00,+1.72656E+00,-275.39E-03
-4.15000E+00,+1.67773E+00,-265.63E-03
-4.10000E+00,+1.62891E+00,-265.63E-03
-4.05000E+00,+1.58008E+00,-255.86E-03
-4.00000E+00,+1.53125E+00,-255.86E-03
-3.95000E+00,+1.48242E+00,-246.09E-03
-3.90000E+00,+1.44336E+00,-246.09E-03
-3.85000E+00,+1.39453E+00,-236.33E-03
-3.80000E+00,+1.34570E+00,-236.33E-03
-3.75000E+00,+1.30664E+00,-226.56E-03
-3.70000E+00,+1.25781E+00,-226.56E-03
-3.65000E+00,+1.21875E+00,-216.80E-03
-3.60000E+00,+1.16992E+00,-207.03E-03
-3.55000E+00,+1.12109E+00,-207.03E-03
-3.50000E+00,+1.07227E+00,-197.27E-03
-3.45000E+00,+1.02344E+00,-197.27E-03
-3.40000E+00,+974.61E-03,-197.27E-03
-3.35000E+00,+925.78E-03,-187.50E-03
-3.30000E+00,+867.19E-03,-177.73E-03
-3.25000E+00,+818.36E-03,-177.73E-03
-3.20000E+00,+769.53E-03,-177.73E-03
-3.15000E+00,+730.47E-03,-167.97E-03
-3.10000E+00,+681.64E-03,-158.20E-03
-3.05000E+00,+632.81E-03,-158.20E-03
-3.00000E+00,+583.98E-03,-158.20E-03
-2.95000E+00,+535.16E-03,-148.44E-03
-2.90000E+00,+486.33E-03,-148.44E-03
-2.85000E+00,+437.50E-03,-138.67E-03
-2.80000E+00,+388.67E-03,-138.67E-03
-2.75000E+00,+339.84E-03,-128.91E-03
-2.70000E+00,+291.02E-03,-128.91E-03
-2.65000E+00,+242.19E-03,-119.14E-03
-2.60000E+00,+193.36E-03,-119.14E-03
-2.55000E+00,+134.77E-03,-109.38E-03
-2.50000E+00,+85.94E-03,-109.38E-03
-2.45000E+00,+37.11E-03,-99.61E-03
-2.40000E+00,-11.72E-03,-99.61E-03
-2.35000E+00,-60.55E-03,-89.84E-03
-2.30000E+00,-99.61E-03,-89.84E-03
-2.25000E+00,-148.44E-03,-89.84E-03
-2.20000E+00,-197.27E-03,-80.08E-03
-2.15000E+00,-255.86E-03,-80.08E-03
-2.10000E+00,-304.69E-03,-70.31E-03
-2.05000E+00,-353.52E-03,-70.31E-03
-2.00000E+00,-402.34E-03,-60.55E-03
-1.95000E+00,-460.94E-03,-60.55E-03
-1.90000E+00,-509.77E-03,-60.55E-03
-1.85000E+00,-558.59E-03,-50.78E-03
-1.80000E+00,-607.42E-03,-50.78E-03
-1.75000E+00,-646.48E-03,-41.02E-03
-1.70000E+00,-695.31E-03,-41.02E-03
-1.65000E+00,-744.14E-03,-31.25E-03
-1.60000E+00,-792.97E-03,-31.25E-03
-1.55000E+00,-841.80E-03,-31.25E-03
-1.50000E+00,-890.62E-03,-21.48E-03
-1.45000E+00,-939.45E-03,-21.48E-03
-1.40000E+00,-988.28E-03,-11.72E-03
-1.35000E+00,-1.03711E+00,-11.72E-03
-1.30000E+00,-1.08594E+00,-1.95E-03
-1.25000E+00,-1.12500E+00,-1.95E-03
-1.20000E+00,-1.17383E+00,+7.81E-03
-1.15000E+00,-1.21289E+00,+7.81E-03
-1.10000E+00,-1.26172E+00,+17.58E-03
-1.05000E+00,-1.31055E+00,+17.58E-03
-1.00000E+00,-1.35937E+00,+27.34E-03
-950.00E-03,-1.39844E+00,+27.34E-03
-900.00E-03,-1.44727E+00,+37.11E-03
-850.00E-03,-1.49609E+00,+37.11E-03
-800.00E-03,-1.54492E+00,+46.87E-03
-750.00E-03,-1.58398E+00,+46.88E-03
-700.00E-03,-1.63281E+00,+56.64E-03
-650.00E-03,-1.68164E+00,+56.64E-03
-600.00E-03,-1.73047E+00,+66.41E-03
-550.00E-03,-1.77930E+00,+66.41E-03
-500.00E-03,-1.81836E+00,+76.17E-03
-450.00E-03,-1.86719E+00,+76.17E-03
-400.00E-03,-1.90625E+00,+85.94E-03
-350.00E-03,-1.95508E+00,+95.70E-03
-300.00E-03,-2.00391E+00,+95.70E-03
-250.00E-03,-2.04297E+00,+105.47E-03
-200.00E-03,-2.09180E+00,+105.47E-03
-150.00E-03,-2.14062E+00,+115.23E-03
-100.00E-03,-2.18945E+00,+115.23E-03
-50.00E-03,-2.23828E+00,+125.00E-03
-0.0E+00,-2.29687E+00,+125.00E-03
+50.00E-03,-2.34570E+00,+134.77E-03
+100.00E-03,-2.39453E+00,+134.77E-03
+150.00E-03,-2.44336E+00,+144.53E-03
+200.00E-03,-2.50195E+00,+144.53E-03
+250.00E-03,-2.55078E+00,+154.30E-03
+300.00E-03,-2.59961E+00,+164.06E-03
+350.00E-03,-2.64844E+00,+164.06E-03
+400.00E-03,-2.69727E+00,+173.83E-03
+450.00E-03,-2.74609E+00,+173.83E-03
+500.00E-03,-2.79492E+00,+183.59E-03
+550.00E-03,-2.84375E+00,+183.59E-03
+600.00E-03,-2.89258E+00,+193.36E-03
+650.00E-03,-2.94141E+00,+193.36E-03
+700.00E-03,-3.00000E+00,+203.12E-03
+750.00E-03,-3.04883E+00,+203.13E-03
+800.00E-03,-3.09766E+00,+212.89E-03
+850.00E-03,-3.14648E+00,+212.89E-03
+900.00E-03,-3.19531E+00,+222.66E-03
+950.00E-03,-3.24414E+00,+222.66E-03
+1.00000E+00,-3.29297E+00,+232.42E-03
+1.05000E+00,-3.34180E+00,+232.42E-03
+1.10000E+00,-3.38086E+00,+242.19E-03
+1.15000E+00,-3.42969E+00,+251.95E-03
+1.20000E+00,-3.47852E+00,+251.95E-03
+1.25000E+00,-3.52734E+00,+251.95E-03
+1.30000E+00,-3.57617E+00,+261.72E-03
+1.35000E+00,-3.62500E+00,+261.72E-03
+1.40000E+00,-3.68359E+00,+271.48E-03
+1.45000E+00,-3.73242E+00,+271.48E-03
+1.50000E+00,-3.79102E+00,+281.25E-03
+1.55000E+00,-3.83984E+00,+281.25E-03
+1.60000E+00,-3.88867E+00,+291.02E-03
+1.65000E+00,-3.93750E+00,+291.02E-03
+1.70000E+00,-3.98633E+00,+300.78E-03
+1.75000E+00,-4.03516E+00,+300.78E-03
+1.80000E+00,-4.08398E+00,+300.78E-03
+1.85000E+00,-4.12305E+00,+310.55E-03
+1.90000E+00,-4.17187E+00,+310.55E-03
+1.95000E+00,-4.22070E+00,+320.31E-03
+2.00000E+00,-4.26953E+00,+320.31E-03
+2.05000E+00,-4.31836E+00,+320.31E-03
+2.10000E+00,-4.36719E+00,+330.08E-03
+2.15000E+00,-4.41602E+00,+330.08E-03
+2.20000E+00,-4.45508E+00,+339.84E-03
+2.25000E+00,-4.50391E+00,+339.84E-03
+2.30000E+00,-4.55273E+00,+349.61E-03
+2.35000E+00,-4.60156E+00,+349.61E-03
+2.40000E+00,-4.65039E+00,+359.37E-03
+2.45000E+00,-4.68945E+00,+359.38E-03
+2.50000E+00,-4.73828E+00,+359.38E-03
+2.55000E+00,-4.77734E+00,+369.14E-03
+2.60000E+00,-4.82617E+00,+369.14E-03
+2.65000E+00,-4.87500E+00,+378.91E-03
+2.70000E+00,-4.92383E+00,+378.91E-03
+2.75000E+00,-4.97266E+00,+378.91E-03
+2.80000E+00,-5.02148E+00,+388.67E-03
+2.85000E+00,-5.07031E+00,+388.67E-03
+2.90000E+00,-5.11914E+00,+388.67E-03
+2.95000E+00,-5.17773E+00,+398.44E-03
+3.00000E+00,-5.22656E+00,+398.44E-03
+3.05000E+00,-5.28516E+00,+408.20E-03
+3.10000E+00,-5.33398E+00,+408.20E-03
+3.15000E+00,-5.37305E+00,+417.97E-03
+3.20000E+00,-5.42187E+00,+417.97E-03
+3.25000E+00,-5.47070E+00,+417.97E-03
+3.30000E+00,-5.51953E+00,+427.73E-03
+3.35000E+00,-5.56836E+00,+427.73E-03
+3.40000E+00,-5.61719E+00,+437.50E-03
+3.45000E+00,-5.66602E+00,+437.50E-03
+3.50000E+00,-5.70508E+00,+447.27E-03
+3.55000E+00,-5.76367E+00,+447.27E-03
+3.60000E+00,-5.81250E+00,+457.03E-03
+3.65000E+00,-5.86133E+00,+457.03E-03
+3.70000E+00,-5.91016E+00,+457.03E-03
+3.75000E+00,-5.95898E+00,+466.80E-03
+3.80000E+00,-6.01758E+00,+476.56E-03
+3.85000E+00,-6.06641E+00,+476.56E-03
+3.90000E+00,-6.11523E+00,+476.56E-03
+3.95000E+00,-6.16406E+00,+486.33E-03
+4.00000E+00,-6.21289E+00,+486.33E-03
+4.05000E+00,-6.26172E+00,+496.09E-03
+4.10000E+00,-6.32031E+00,+496.09E-03
+4.15000E+00,-6.36914E+00,+505.86E-03
+4.20000E+00,-6.41797E+00,+505.86E-03
+4.25000E+00,-6.46680E+00,+515.62E-03
+4.30000E+00,-6.51562E+00,+515.63E-03
+4.35000E+00,-6.57422E+00,+515.63E-03
+4.40000E+00,-6.62305E+00,+525.39E-03
+4.45000E+00,-6.66211E+00,+525.39E-03
+4.50000E+00,-6.72070E+00,+535.16E-03
+4.55000E+00,-6.76953E+00,+535.16E-03
+4.60000E+00,-6.81836E+00,+544.92E-03
+4.65000E+00,-6.86719E+00,+544.92E-03
+4.70000E+00,-6.91602E+00,+554.69E-03
+4.75000E+00,-6.96484E+00,+554.69E-03
+4.80000E+00,-7.01367E+00,+554.69E-03
+4.85000E+00,-7.06250E+00,+564.45E-03
+4.90000E+00,-7.12109E+00,+564.45E-03
+4.95000E+00,-7.16992E+00,+574.22E-03
+5.00000E+00,-7.20898E+00,+574.22E-03
+5.05000E+00,-7.25781E+00,+583.98E-03
+5.10000E+00,-7.30664E+00,+583.98E-03
+5.15000E+00,-7.35547E+00,+593.75E-03
+5.20000E+00,-7.40430E+00,+593.75E-03
+5.25000E+00,-7.45312E+00,+603.52E-03
+5.30000E+00,-7.50195E+00,+603.52E-03
+5.35000E+00,-7.55078E+00,+603.52E-03
+5.40000E+00,-7.59961E+00,+613.28E-03
